url_length,hostname_length,path_length,query_length,num_dots,num_hyphens,num_underscores,num_slashes,num_questionmarks,num_equals,num_at,num_ampersand,num_percent,num_digits,domain_length,subdomain_length,tld_length,subdomain_count,path_depth,num_params,has_ip,has_port,is_https,entropy,suspicious_word_count,brand_in_subdomain,brand_in_path,suspicious_tld,is_shortened,special_char_ratio,label
72,32,26,5,2,1,0,5,1,1,0,0,0,3,6,20,4,1,3,1,0,0,1,4.643708731313535,0,0,0,0,0,0.1527777777777778,1
16,8,0,0,1,0,0,2,0,0,0,0,0,0,4,0,3,0,0,0,0,0,1,3.625,0,0,0,0,0,0.25,0
23,15,0,0,2,0,0,2,0,0,0,0,0,0,7,3,3,1,0,0,0,0,1,3.8820451081368628,0,0,0,0,0,0.21739130434782608,0
83,74,1,0,3,0,0,3,0,0,0,0,0,12,4,64,4,2,0,0,0,0,1,4.795127576562485,0,0,0,0,0,0.08433734939759036,1
190,15,108,58,3,2,0,7,1,4,0,3,0,16,6,4,3,1,5,4,0,0,1,5.425443155179277,0,0,0,0,0,0.12631578947368421,1
17,9,0,0,1,0,0,2,0,0,0,0,0,0,5,0,3,0,0,0,0,0,1,3.6901165175936654,0,0,0,0,0,0.23529411764705882,0
19,11,0,0,1,0,0,2,0,0,0,0,0,0,7,0,3,0,0,0,0,0,1,3.7216117239699003,0,0,0,0,0,0.21052631578947367,0
28,9,11,0,1,0,0,3,0,0,0,0,0,2,6,0,2,0,1,0,0,0,1,4.080050351464737,0,0,0,0,0,0.17857142857142858,1
21,6,7,0,1,1,0,3,0,0,0,0,0,1,3,0,2,0,1,0,0,0,1,3.939470994001286,0,0,0,0,0,0.2857142857142857,1
22,14,0,0,2,0,0,2,0,0,0,0,0,0,6,3,3,1,0,0,0,0,1,3.7544418457133446,0,0,0,0,0,0.22727272727272727,0
36,27,1,0,2,1,0,3,0,0,0,0,0,0,11,11,3,1,0,0,0,0,1,4.065079515030719,0,0,0,0,0,0.19444444444444445,1
20,12,0,0,2,0,0,2,0,0,0,0,0,0,4,3,3,1,0,0,0,0,1,3.584183719779189,0,0,0,0,0,0.25,0
57,40,9,0,2,2,0,3,0,0,0,0,0,2,5,30,3,1,1,0,0,0,1,4.01200492746613,0,0,0,0,0,0.14035087719298245,1
51,42,1,0,2,2,0,3,0,0,0,0,0,6,6,31,3,1,0,0,0,0,1,4.3415566560709635,0,0,0,0,0,0.1568627450980392,1
19,11,0,0,1,0,0,2,0,0,0,0,0,0,7,0,3,0,0,0,0,0,1,3.7216117239699003,0,0,0,0,0,0.21052631578947367,0
21,13,0,0,2,0,0,2,0,0,0,0,0,0,5,3,3,1,0,0,0,0,1,3.5585186130489057,0,0,0,0,0,0.23809523809523808,0
25,17,0,0,2,0,0,2,0,0,0,0,0,0,9,3,3,1,0,0,0,0,1,3.593269689515108,0,0,0,0,0,0.2,0
23,15,0,0,2,0,0,2,0,0,0,0,0,0,6,4,3,1,0,0,0,0,1,3.8279097821439705,0,0,0,0,0,0.21739130434782608,0
18,10,0,0,1,0,0,2,0,0,0,0,0,0,6,0,3,0,0,0,0,0,1,3.8365916681089787,0,0,0,0,0,0.2222222222222222,0
62,43,11,0,3,1,0,3,0,0,0,0,0,26,2,36,3,1,1,0,0,0,1,4.792275342365782,0,0,0,0,0,0.12903225806451613,1
36,27,1,0,2,0,0,3,0,0,0,0,0,0,11,11,3,1,0,0,0,0,1,4.2390979179887855,0,0,0,0,0,0.16666666666666666,1
24,16,0,0,2,0,0,2,0,0,0,0,0,0,6,5,3,1,0,0,0,0,1,3.7201755214643453,1,0,0,0,0,0.20833333333333334,0
31,22,1,0,2,0,0,3,0,0,0,0,0,0,6,11,3,1,0,0,0,0,1,4.0667842134731025,0,0,0,0,0,0.1935483870967742,1
51,21,22,0,3,0,0,4,0,0,0,0,0,3,5,11,3,2,2,0,0,0,1,4.512400646702279,0,0,0,0,0,0.1568627450980392,1
22,6,8,0,1,0,0,3,0,0,0,0,0,1,3,0,2,0,1,0,0,0,1,3.8796640049025926,0,0,0,0,0,0.22727272727272727,1
21,6,7,0,1,1,0,3,0,0,0,0,0,0,3,0,2,0,1,0,0,0,1,3.8442328987631913,0,0,0,0,0,0.2857142857142857,1
20,12,0,0,2,0,0,2,0,0,0,0,0,0,4,3,3,1,0,0,0,0,1,3.5464393446710147,0,0,0,0,0,0.25,0
15,7,0,0,1,0,0,2,0,0,0,0,0,0,3,0,3,0,0,0,0,0,1,3.5068905956085183,0,0,0,0,0,0.26666666666666666,0
20,12,0,0,1,0,0,2,0,0,0,0,0,0,8,0,3,0,0,0,0,0,1,3.7841837197791888,0,0,0,0,0,0.2,0
19,11,0,0,2,0,0,2,0,0,0,0,0,0,3,3,3,1,0,0,0,0,1,3.4316235658474303,0,0,0,0,0,0.2631578947368421,0
72,25,39,0,2,1,0,8,0,0,0,0,0,0,21,0,3,0,6,0,0,0,1,4.3367280447473044,1,0,0,0,0,0.16666666666666666,1
20,12,0,0,1,0,0,2,0,0,0,0,0,0,8,0,3,0,0,0,0,0,1,3.6841837197791887,0,0,0,0,0,0.2,0
17,9,0,0,1,0,0,2,0,0,0,0,0,0,5,0,3,0,0,0,0,0,1,3.2639334294856344,0,0,0,0,0,0.23529411764705882,0
22,14,0,0,2,0,0,2,0,0,0,0,0,0,6,3,3,1,0,0,0,0,1,3.572623663895164,0,0,0,0,0,0.22727272727272727,0
34,25,1,0,2,1,0,3,0,0,0,0,0,6,6,13,4,1,0,0,0,0,1,4.0796786498829745,0,0,0,0,0,0.20588235294117646,1
16,8,0,0,1,0,0,2,0,0,0,0,0,0,4,0,3,0,0,0,0,0,1,3.125,0,0,0,0,0,0.25,0
27,19,0,0,2,0,0,2,0,0,0,0,0,0,9,5,3,1,0,0,0,0,1,3.8841550945958048,0,0,0,0,0,0.18518518518518517,0
28,20,0,0,2,0,0,2,0,0,0,0,0,0,8,7,3,1,0,0,0,0,1,3.8962915290459277,0,0,0,0,0,0.17857142857142858,0
23,15,0,0,2,0,0,2,0,0,0,0,0,0,7,3,3,1,0,0,0,0,1,3.9361804341297555,0,0,0,0,0,0.21739130434782608,0
39,30,1,0,2,1,0,3,0,0,0,0,0,0,11,14,3,1,0,0,0,0,1,4.169766962341044,0,0,0,0,0,0.1794871794871795,1
22,6,8,0,1,0,0,3,0,0,0,0,0,1,3,0,2,0,1,0,0,0,1,3.8453509366224354,0,0,0,0,0,0.22727272727272727,1
55,46,1,0,2,3,0,3,0,0,0,0,0,13,11,30,3,1,0,0,0,0,1,4.680826531470462,0,0,0,0,0,0.16363636363636364,1
59,21,30,0,2,2,0,3,0,0,0,0,0,10,7,9,3,1,1,0,0,0,1,4.9484156683658425,0,0,0,0,0,0.13559322033898305,1
16,8,0,0,1,0,0,2,0,0,0,0,0,0,4,0,3,0,0,0,0,0,1,3.25,0,0,0,0,0,0.25,0
70,22,40,0,2,1,0,7,0,0,0,0,0,2,17,0,4,0,5,0,0,0,1,4.409930033250095,0,0,0,0,0,0.15714285714285714,1
30,21,1,0,2,1,0,3,0,0,0,0,0,3,8,8,3,1,0,0,0,0,1,4.21506101220307,0,0,0,0,0,0.23333333333333334,1
22,14,0,0,2,0,0,2,0,0,0,0,0,0,5,4,3,1,0,0,0,0,1,3.697845823084412,0,0,0,0,0,0.22727272727272727,0
151,15,46,81,3,5,1,4,1,2,0,0,0,36,6,4,3,1,2,1,0,0,1,5.41503052842775,0,0,0,0,0,0.11920529801324503,1
17,9,0,0,1,0,0,2,0,0,0,0,0,0,5,0,3,0,0,0,0,0,1,3.4548223999466066,0,0,0,0,0,0.23529411764705882,0
18,10,0,0,1,0,0,2,0,0,0,0,0,0,6,0,3,0,0,0,0,0,1,3.7254805569978675,0,0,0,0,0,0.2222222222222222,0
22,14,0,0,2,0,0,2,0,0,0,0,0,0,6,3,3,1,0,0,0,0,1,3.9139770731827515,0,0,0,0,0,0.22727272727272727,0
84,15,61,0,2,0,1,6,0,0,0,0,0,10,6,4,3,1,4,0,0,0,1,5.290777839290895,0,0,0,0,0,0.11904761904761904,1
76,25,1,41,2,1,0,3,1,2,0,1,0,22,16,4,3,1,0,2,0,0,1,4.943210204284751,0,0,0,0,0,0.14473684210526316,1
167,15,108,35,2,1,0,7,1,3,0,2,0,15,6,4,3,1,5,3,0,0,1,5.513463966837439,0,0,0,0,0,0.10179640718562874,1
30,22,0,0,2,0,0,2,0,0,0,0,0,0,9,8,3,1,0,0,0,0,1,4.031401845392171,0,0,0,0,0,0.16666666666666666,0
17,9,0,0,1,0,0,2,0,0,0,0,0,0,5,0,3,0,0,0,0,0,1,3.734521664779752,0,0,0,0,0,0.23529411764705882,0
84,15,61,0,2,0,2,6,0,0,0,0,0,7,6,4,3,1,4,0,0,0,1,5.223996405071409,0,0,0,0,0,0.13095238095238096,1
18,10,0,0,1,0,0,2,0,0,0,0,0,0,6,0,3,0,0,0,0,0,1,3.6835423624332306,0,0,0,0,0,0.2222222222222222,0
22,7,7,0,1,0,0,3,0,0,0,0,0,1,4,0,2,0,1,0,0,0,1,4.061482186720775,0,0,0,0,0,0.22727272727272727,1
31,24,0,0,2,1,0,2,0,0,0,0,0,7,16,3,3,1,0,0,0,0,0,4.195816471537619,0,0,0,0,0,0.1935483870967742,1
29,20,1,0,2,0,0,3,0,0,0,0,0,0,6,9,3,1,0,0,0,0,1,4.021268494903765,0,0,0,0,0,0.20689655172413793,1
28,19,1,0,2,0,0,3,0,0,0,0,0,7,3,11,3,1,0,0,0,0,1,4.137537511266052,0,0,0,0,0,0.21428571428571427,1
37,28,1,0,2,0,0,3,0,0,0,0,0,0,6,17,3,1,0,0,0,0,1,4.165421190410283,0,0,0,0,0,0.16216216216216217,1
23,15,0,0,2,0,0,2,0,0,0,0,0,0,7,3,3,1,0,0,0,0,1,3.7622673906514947,0,0,0,0,0,0.21739130434782608,0
20,12,0,0,2,0,0,2,0,0,0,0,0,0,4,3,3,1,0,0,0,0,1,3.5841837197791886,0,0,0,0,0,0.25,0
18,10,0,0,1,0,0,2,0,0,0,0,0,0,6,0,3,0,0,0,0,0,1,3.5724312513221195,0,0,0,0,0,0.2222222222222222,0
16,8,0,0,1,0,0,2,0,0,0,0,0,0,4,0,3,0,0,0,0,0,1,3.577819531114783,0,0,0,0,0,0.25,0
47,16,23,0,2,1,0,5,0,0,0,0,0,2,12,0,3,0,3,0,0,0,1,4.402695968966624,0,0,0,0,0,0.19148936170212766,1
26,18,0,0,2,0,0,2,0,0,0,0,0,0,8,5,3,1,0,0,0,0,1,4.132944044980958,0,0,0,0,0,0.19230769230769232,0
19,11,0,0,1,0,0,2,0,0,0,0,0,0,7,0,3,0,0,0,0,0,1,3.7216117239699007,0,0,0,0,0,0.21052631578947367,0
84,15,61,0,2,1,1,6,0,0,0,0,0,4,6,4,3,1,4,0,0,0,1,5.117809684374456,0,0,0,0,0,0.13095238095238096,1
84,15,61,0,2,0,1,6,0,0,0,0,0,6,6,4,3,1,4,0,0,0,1,5.344232898763193,0,0,0,0,0,0.11904761904761904,1
42,14,20,0,2,1,0,4,0,0,0,0,0,7,5,5,2,1,2,0,0,0,1,4.612439148917726,0,0,0,0,0,0.19047619047619047,1
29,21,0,0,2,0,0,2,0,0,0,0,0,0,6,10,3,1,0,0,0,0,1,3.823498236506883,0,0,0,0,0,0.1724137931034483,0
63,43,12,0,3,1,0,3,0,0,0,0,0,18,2,36,3,1,1,0,0,0,1,4.675071986717254,0,0,0,0,0,0.12698412698412698,1
22,14,0,0,2,0,0,2,0,0,0,0,0,0,6,3,3,1,0,0,0,0,1,3.7887549139935026,0,0,0,0,0,0.22727272727272727,0
21,6,7,0,1,1,0,3,0,0,0,0,0,0,3,0,2,0,1,0,0,0,1,3.939470994001286,0,0,0,0,0,0.2857142857142857,1
21,6,7,0,1,1,0,3,0,0,0,0,0,0,3,0,2,0,1,0,0,0,1,3.844232898763191,0,0,0,0,0,0.2857142857142857,1
21,13,0,0,1,0,0,2,0,0,0,0,0,0,9,0,3,0,0,0,0,0,1,3.7849418274376423,0,0,0,0,0,0.19047619047619047,0
23,8,7,0,2,0,0,3,0,0,0,0,0,0,3,1,2,1,1,0,0,0,1,3.8820451081368628,0,0,0,0,0,0.2608695652173913,1
20,12,0,0,2,0,0,2,0,0,0,0,0,0,4,3,3,1,0,0,0,0,1,3.3841837197791884,0,0,0,0,0,0.25,0
225,49,13,154,4,0,0,4,1,1,0,0,0,10,7,37,3,2,2,1,0,0,1,5.277691016594158,0,0,0,0,0,0.04888888888888889,1
21,6,7,0,1,1,0,3,0,0,0,0,0,2,3,0,2,0,1,0,0,0,1,3.939470994001286,0,0,0,0,0,0.2857142857142857,1
18,10,0,0,2,0,0,2,0,0,0,0,0,0,2,3,3,1,0,0,0,0,1,3.350209029099897,0,0,0,0,0,0.2777777777777778,0
22,14,0,0,1,0,0,2,0,0,0,0,0,0,10,0,3,0,0,0,0,0,1,3.788754913993503,0,0,0,0,0,0.18181818181818182,0
28,19,1,0,2,0,0,3,0,0,0,0,0,0,3,11,3,1,0,0,0,0,1,3.8962915290459277,0,0,0,0,0,0.21428571428571427,1
114,15,54,36,3,2,0,6,1,2,0,1,0,12,7,3,3,1,4,2,0,0,1,5.1802266107094095,0,0,0,0,0,0.14035087719298245,1
23,8,7,0,2,0,0,3,0,0,0,0,0,1,3,1,2,1,1,0,0,0,1,4.0559581516151235,0,0,0,0,0,0.2608695652173913,1
23,15,0,0,2,0,0,2,0,0,0,0,0,0,7,3,3,1,0,0,0,0,1,3.708132064658602,0,0,0,0,0,0.21739130434782608,0
61,43,10,0,3,1,0,3,0,0,0,0,0,21,2,36,3,1,1,0,0,0,1,4.729356804527732,0,0,0,0,0,0.13114754098360656,1
83,74,1,0,3,0,0,3,0,0,0,0,0,7,4,64,4,2,0,0,0,0,1,4.832710895583734,0,0,0,0,0,0.08433734939759036,1
16,8,0,0,1,0,0,2,0,0,0,0,0,0,4,0,3,0,0,0,0,0,1,3.452819531114783,0,0,0,0,0,0.25,0
19,11,0,0,1,0,0,2,0,0,0,0,0,0,7,0,3,0,0,0,0,0,1,3.7871439606981383,0,0,0,0,0,0.21052631578947367,0
41,32,1,0,2,2,0,3,0,0,0,0,0,6,6,21,3,1,0,0,0,0,1,4.1315846264110005,0,0,0,0,0,0.1951219512195122,1
64,43,13,0,3,1,0,3,0,0,0,0,0,21,2,36,3,1,1,0,0,0,1,4.7867384298164914,0,0,0,0,0,0.15625,1
21,13,0,0,1,0,0,2,0,0,0,0,0,0,9,0,3,0,0,0,0,0,1,3.7849418274376423,0,0,0,0,0,0.19047619047619047,0
31,10,13,0,1,1,0,4,0,0,0,0,0,1,6,0,3,0,1,0,0,0,1,3.962103165155795,0,0,0,0,0,0.22580645161290322,1
190,15,108,58,3,2,2,7,1,4,0,3,0,14,6,4,3,1,5,4,0,0,1,5.438976492400966,0,0,0,0,0,0.1368421052631579,1
18,10,0,0,1,0,0,2,0,0,0,0,0,0,6,0,3,0,0,0,0,0,1,3.7254805569978675,0,0,0,0,0,0.2222222222222222,0
24,9,7,0,1,0,0,4,0,0,0,0,0,0,6,0,2,0,1,0,0,0,1,3.772055208874201,0,0,0,0,0,0.25,1
190,15,108,58,3,4,5,7,1,4,0,3,0,19,6,4,3,1,5,4,0,0,1,5.607863422030838,0,0,0,0,0,0.1631578947368421,1
46,16,22,0,2,0,0,5,0,0,0,0,0,1,6,5,3,1,3,0,0,0,1,4.0999979678969245,0,0,0,0,0,0.17391304347826086,1
24,16,0,0,2,0,0,2,0,0,0,0,0,0,6,5,3,1,0,0,0,0,1,3.7720552088742005,0,0,0,0,0,0.20833333333333334,0
20,12,0,0,2,0,0,2,0,0,0,0,0,0,4,3,3,1,0,0,0,0,1,3.5841837197791886,0,0,0,0,0,0.25,0
22,14,0,0,2,0,0,2,0,0,0,0,0,0,6,3,3,1,0,0,0,0,1,3.663532754804254,0,0,0,0,0,0.22727272727272727,0
27,12,7,0,1,0,0,3,0,0,0,0,0,1,7,0,4,0,1,0,0,0,1,4.060262039120379,0,0,0,0,0,0.18518518518518517,1
22,14,0,0,2,0,0,2,0,0,0,0,0,0,6,3,3,1,0,0,0,0,1,3.322179345516667,0,0,0,0,0,0.22727272727272727,0
37,21,8,0,2,1,0,3,0,0,0,0,0,3,7,9,3,1,1,0,0,0,1,4.100816878908575,0,0,0,0,0,0.1891891891891892,1
76,25,1,41,2,1,0,3,1,2,0,1,0,26,16,4,3,1,0,2,0,0,1,4.907265468549762,0,0,0,0,0,0.14473684210526316,1
27,19,0,0,2,0,0,2,0,0,0,0,0,0,9,5,3,1,0,0,0,0,1,3.615817594675933,0,0,0,0,0,0.18518518518518517,0
190,15,108,58,3,3,1,7,1,4,0,3,0,19,6,4,3,1,5,4,0,0,1,5.540571065605209,0,0,0,0,0,0.1368421052631579,1
21,13,0,0,2,0,0,2,0,0,0,0,0,0,5,3,3,1,0,0,0,0,1,3.4992275417233563,0,0,0,0,0,0.23809523809523808,0
22,6,8,0,1,0,0,3,0,0,0,0,0,1,3,0,2,0,1,0,0,0,1,3.936260027531526,0,0,0,0,0,0.22727272727272727,1
20,12,0,0,1,0,0,2,0,0,0,0,0,0,8,0,3,0,0,0,0,0,1,3.6841837197791887,0,0,0,0,0,0.2,0
19,11,0,0,1,0,0,2,0,0,0,0,0,0,7,0,3,0,0,0,0,0,1,3.6818808028034016,0,0,0,0,0,0.21052631578947367,0
35,11,9,6,1,0,0,3,1,1,0,0,0,0,7,0,3,0,1,1,0,0,1,4.436006945330953,0,0,0,0,0,0.2,1
25,17,0,0,2,0,0,2,0,0,0,0,0,0,5,7,3,1,0,0,0,0,1,3.7532696895151076,1,0,0,0,0,0.2,0
22,6,8,0,1,0,0,3,0,0,0,0,0,3,3,0,2,0,1,0,0,0,1,4.027169118440616,0,0,0,0,0,0.22727272727272727,1
38,29,1,0,2,0,0,3,0,0,0,0,0,8,6,18,3,1,0,0,0,0,1,4.45148902643068,0,0,0,0,0,0.15789473684210525,1
17,9,0,0,1,0,0,2,0,0,0,0,0,0,5,0,3,0,0,0,0,0,1,3.4548223999466066,0,0,0,0,0,0.23529411764705882,0
20,6,6,0,1,0,0,3,0,0,0,0,0,1,3,0,2,0,1,0,0,0,1,3.7841837197791888,0,0,0,0,0,0.25,1
21,13,0,0,2,0,0,2,0,0,0,0,0,0,5,3,3,1,0,0,0,0,1,3.6897037321995474,0,0,0,0,0,0.23809523809523808,0
22,14,0,0,2,0,0,2,0,0,0,0,0,0,6,3,3,1,0,0,0,0,1,3.7887549139935026,0,0,0,0,0,0.22727272727272727,0
17,9,0,0,1,0,0,2,0,0,0,0,0,0,5,0,3,0,0,0,0,0,1,3.734521664779752,0,0,0,0,0,0.23529411764705882,0
22,14,0,0,2,0,0,2,0,0,0,0,0,0,6,3,3,1,0,0,0,0,1,3.7887549139935026,0,0,0,0,0,0.22727272727272727,0
22,7,7,0,1,0,0,3,0,0,0,0,0,0,4,0,2,0,1,0,0,0,1,3.970573095811684,0,0,0,0,0,0.22727272727272727,1
83,74,1,0,3,0,0,3,0,0,0,0,0,11,4,64,4,2,0,0,0,0,1,4.829522190686259,0,0,0,0,0,0.08433734939759036,1
16,8,0,0,1,0,0,2,0,0,0,0,0,0,4,0,3,0,0,0,0,0,1,3.75,0,0,0,0,0,0.25,0
133,15,61,48,3,4,0,6,1,3,0,2,0,12,7,3,3,1,4,3,0,0,1,5.1560309325516,0,0,0,0,0,0.15037593984962405,1
29,11,10,0,1,0,1,3,0,0,0,0,0,0,7,0,3,0,1,0,0,0,1,3.952302977662386,0,0,0,0,0,0.20689655172413793,1
41,32,1,0,2,2,0,3,0,0,0,0,0,6,6,21,3,1,0,0,0,0,1,4.238666566058884,0,0,0,0,0,0.1951219512195122,1
23,8,7,0,2,0,0,3,0,0,0,0,0,1,3,1,2,1,1,0,0,0,1,3.9690016298759936,0,0,0,0,0,0.2608695652173913,1
41,16,17,0,2,0,0,5,0,0,0,0,0,3,6,5,3,1,3,0,0,0,1,4.092325102644249,0,0,0,0,0,0.1951219512195122,1
37,28,1,0,2,1,0,3,0,0,0,0,0,0,8,15,3,1,0,0,0,0,1,4.044063758094795,0,0,0,0,0,0.1891891891891892,1
58,7,43,0,1,0,0,3,0,0,0,0,0,1,4,0,2,0,1,0,0,0,1,4.577555779498425,0,0,0,0,0,0.08620689655172414,1
18,10,0,0,1,0,0,2,0,0,0,0,0,0,6,0,3,0,0,0,0,0,1,3.6143694458867563,0,0,0,0,0,0.2222222222222222,0
20,12,0,0,2,0,0,2,0,0,0,0,0,0,4,3,3,1,0,0,0,0,1,3.5464393446710147,0,0,0,0,0,0.25,0
83,74,1,0,3,0,0,3,0,0,0,0,0,18,4,64,4,2,0,0,0,0,1,4.858010479560961,0,0,0,0,0,0.08433734939759036,1
104,15,44,36,3,0,0,6,1,2,0,1,0,16,7,3,3,1,4,2,0,0,1,5.042960906170467,0,0,0,0,0,0.1346153846153846,1
15,7,0,0,1,0,0,2,0,0,0,0,0,0,3,0,3,0,0,0,0,0,1,3.373557262275185,0,0,0,0,0,0.26666666666666666,0
22,14,0,0,1,0,0,2,0,0,0,0,0,0,10,0,3,0,0,0,0,0,1,3.7544418457133446,0,0,0,0,0,0.18181818181818182,0
175,15,108,43,2,2,3,7,1,3,0,2,0,22,6,4,3,1,5,3,0,0,1,5.633016290468921,0,0,0,0,0,0.13142857142857142,1
20,12,0,0,1,0,0,2,0,0,0,0,0,0,8,0,3,0,0,0,0,0,1,3.6841837197791887,0,0,0,0,0,0.2,0
45,19,18,0,2,0,0,5,0,0,0,0,0,3,6,7,4,1,3,0,0,0,1,4.4615302524052245,0,0,0,0,0,0.17777777777777778,1
19,11,0,0,2,0,0,2,0,0,0,0,0,0,3,3,3,1,0,0,0,0,1,3.5368867237421666,0,0,0,0,0,0.2631578947368421,0
167,15,108,35,2,3,1,7,1,3,0,2,0,13,6,4,3,1,5,3,0,0,1,5.595832326346306,0,0,0,0,0,0.11976047904191617,1
27,19,0,0,2,0,0,2,0,0,0,0,0,0,11,3,3,1,0,0,0,0,1,3.884155094595805,0,0,0,0,0,0.18518518518518517,0
54,17,29,0,2,0,1,3,0,0,0,0,0,5,7,5,3,1,1,0,0,0,1,4.810081020521731,0,0,0,0,0,0.12962962962962962,1
175,15,108,43,2,1,0,7,1,3,0,2,0,17,6,4,3,1,5,3,0,0,1,5.585656775200532,0,0,0,0,0,0.10857142857142857,1
19,11,0,0,2,0,0,2,0,0,0,0,0,0,3,3,3,1,0,0,0,0,1,3.5110854081804264,0,0,0,0,0,0.2631578947368421,0
21,13,0,0,2,0,0,2,0,0,0,0,0,0,5,3,3,1,0,0,0,0,1,3.630412660873998,0,0,0,0,0,0.23809523809523808,0
84,15,61,0,2,1,0,6,0,0,0,0,0,8,6,4,3,1,4,0,0,0,1,5.26262869671232,0,0,0,0,0,0.11904761904761904,1
84,15,61,0,2,0,0,6,0,0,0,0,0,9,6,4,3,1,4,0,0,0,1,5.05448651271989,0,0,0,0,0,0.10714285714285714,1
19,11,0,0,2,0,0,2,0,0,0,0,0,0,3,3,3,1,0,0,0,0,1,3.5766176449086653,0,0,0,0,0,0.2631578947368421,0
39,30,1,0,2,0,0,3,0,0,0,0,0,0,11,14,3,1,0,0,0,0,1,4.060416641661804,0,0,0,0,0,0.15384615384615385,1
26,17,1,0,2,0,0,3,0,0,0,0,0,0,3,9,3,1,0,0,0,0,1,3.767183467891461,0,0,0,0,0,0.23076923076923078,1
24,16,0,0,2,0,0,2,0,0,0,0,0,0,6,5,3,1,0,0,0,0,1,4.084962500721156,0,0,0,0,0,0.20833333333333334,0
73,32,33,0,2,1,0,3,0,0,0,0,0,28,12,15,3,1,1,0,0,0,1,4.685050977620232,0,0,0,0,0,0.0958904109589041,1
23,8,7,0,2,0,0,3,0,0,0,0,0,1,3,1,2,1,1,0,0,0,1,3.849223912390625,0,0,0,0,0,0.2608695652173913,1
23,15,0,0,2,0,0,2,0,0,0,0,0,0,7,3,3,1,0,0,0,0,1,3.7950885863977324,0,0,0,0,0,0.21739130434782608,0
84,15,61,0,2,2,0,6,0,0,0,0,0,9,6,4,3,1,4,0,0,0,1,5.167390601474224,0,0,0,0,0,0.13095238095238096,1
23,15,0,0,2,0,0,2,0,0,0,0,0,0,6,4,3,1,0,0,0,0,1,3.708132064658602,0,0,0,0,0,0.21739130434782608,0
110,15,50,36,3,2,0,6,1,2,0,1,0,16,7,3,3,1,4,2,0,0,1,5.283086986702161,0,0,0,0,0,0.14545454545454545,1
16,8,0,0,1,0,0,2,0,0,0,0,0,0,4,0,3,0,0,0,0,0,1,3.202819531114783,0,0,0,0,0,0.25,0
56,30,19,0,4,1,0,3,0,0,0,0,0,9,14,12,2,2,1,0,0,0,0,4.4834448240680045,0,0,0,0,0,0.16071428571428573,1
38,13,17,0,1,1,0,5,0,0,0,0,0,0,9,0,3,0,2,0,0,0,1,4.0407090139455,0,0,0,0,0,0.21052631578947367,1
20,12,0,0,1,0,0,2,0,0,0,0,0,0,8,0,3,0,0,0,0,0,1,3.7841837197791888,0,0,0,0,0,0.2,0
17,9,0,0,1,0,0,2,0,0,0,0,0,0,5,0,3,0,0,0,0,0,1,3.4548223999466066,0,0,0,0,0,0.23529411764705882,0
21,13,0,0,2,0,0,2,0,0,0,0,0,0,5,3,3,1,0,0,0,0,1,3.7849418274376423,0,0,0,0,0,0.23809523809523808,0
39,16,15,0,2,0,0,4,0,0,0,0,0,2,6,5,3,1,2,0,0,0,1,4.182336834024969,0,0,0,0,0,0.1794871794871795,1
24,16,0,0,2,0,0,2,0,0,0,0,0,0,8,3,3,1,0,0,0,0,1,3.8553885422075345,0,0,0,0,0,0.20833333333333334,0
60,28,24,0,3,2,0,3,0,0,0,0,0,9,7,16,3,2,1,0,0,0,1,4.869146220500345,0,0,0,0,0,0.15,1
26,10,8,0,1,0,0,4,0,0,0,0,0,1,6,0,3,0,1,0,0,0,1,4.1619781796795525,0,0,0,0,0,0.23076923076923078,1
22,7,7,0,1,0,0,3,0,0,0,0,0,0,4,0,2,0,1,0,0,0,1,4.061482186720775,0,0,0,0,0,0.22727272727272727,1
19,11,0,0,1,0,0,2,0,0,0,0,0,0,7,0,3,0,0,0,0,0,1,3.7216117239699003,0,0,0,0,0,0.21052631578947367,0
15,7,0,0,1,0,0,2,0,0,0,0,0,0,3,0,3,0,0,0,0,0,1,3.506890595608518,0,0,0,0,0,0.26666666666666666,0
24,16,0,0,2,0,0,2,0,0,0,0,0,0,8,3,3,1,0,0,0,0,1,3.8553885422075345,0,0,0,0,0,0.20833333333333334,0
22,14,0,0,2,0,0,2,0,0,0,0,0,0,6,3,3,1,0,0,0,0,1,3.7887549139935026,0,0,0,0,0,0.22727272727272727,0
39,30,1,0,2,0,0,3,0,0,0,0,0,0,11,14,3,1,0,0,0,0,1,4.0359392457032595,0,0,0,0,0,0.15384615384615385,1
22,6,8,0,1,0,0,3,0,0,0,0,0,2,3,0,2,0,1,0,0,0,1,3.936260027531526,0,0,0,0,0,0.22727272727272727,1
29,21,0,0,2,0,0,2,0,0,0,0,0,0,9,7,3,1,0,0,0,0,1,3.7545327192655034,1,0,0,0,0,0.1724137931034483,0
28,19,1,0,2,0,0,3,0,0,0,0,0,1,6,8,3,1,0,0,0,0,1,3.985228136034251,0,0,0,0,0,0.21428571428571427,1
76,25,1,41,2,1,0,3,1,2,0,1,0,25,16,4,3,1,0,2,0,0,1,4.809977348770636,0,0,0,0,0,0.14473684210526316,1
84,15,61,0,2,0,0,6,0,0,0,0,0,9,6,4,3,1,4,0,0,0,1,5.280602208668593,0,0,0,0,0,0.10714285714285714,1
175,15,108,43,2,4,0,7,1,3,0,2,0,23,6,4,3,1,5,3,0,0,1,5.581882432586983,0,0,0,0,0,0.12571428571428572,1
